"Test Case ID","UniqueId","TimeDifference","TotalMemory","FreeMemory"
"LinkedList 10000 insert","510","1920792","128974848","120775776"
"LinkedList 10000 insert","511","1923557","128974848","120775776"
"LinkedList 10000 insert","512","1928693","128974848","120775776"
"LinkedList 10000 insert","513","1933434","128974848","120775776"
"LinkedList 10000 insert","514","1959113","128974848","120775776"
"LinkedList 10000 insert","515","1972150","128974848","120775776"
"LinkedList 10000 insert","516","1976495","128974848","120775776"
"LinkedList 10000 insert","517","1979656","128974848","120775776"
"LinkedList 10000 insert","518","1982421","128974848","120775776"
"LinkedList 10000 insert","519","1987952","128974848","120775776"
"LinkedList 10000 insert","520","1990718","128974848","120775776"
"LinkedList 10000 insert","521","1993483","128974848","120775776"
"LinkedList 10000 insert","522","1995853","128974848","120775776"
"LinkedList 10000 insert","523","1998224","128974848","120775776"
"LinkedList 10000 insert","524","2003360","128974848","120775776"
"LinkedList 10000 insert","525","2006125","128974848","120775776"
"LinkedList 10000 insert","526","2008495","128974848","120775776"
"LinkedList 10000 insert","527","2011261","128974848","120775776"
"LinkedList 10000 insert","528","2013631","128974848","120775776"
"LinkedList 10000 insert","529","2016002","128974848","120775776"
"LinkedList 10000 insert","530","2020742","128974848","120775776"
"LinkedList 10000 insert","531","2023903","128974848","120775776"
"LinkedList 10000 insert","532","2026273","128974848","120775776"
"LinkedList 10000 insert","533","2029039","128974848","120775776"
"LinkedList 10000 insert","534","2031409","128974848","120775776"
"LinkedList 10000 insert","535","2034174","128974848","120775776"
"LinkedList 10000 insert","536","2038520","128974848","120775776"
"LinkedList 10000 insert","537","2040890","128974848","120775776"
"LinkedList 10000 insert","538","2043656","128974848","120775776"
"LinkedList 10000 insert","539","2046026","128974848","120775776"
"LinkedList 10000 insert","540","2048397","128974848","120775776"
"LinkedList 10000 insert","541","2052742","128974848","120775776"
"LinkedList 10000 insert","542","2055508","128974848","120775776"
"LinkedList 10000 insert","543","2057878","128974848","120775776"
"LinkedList 10000 insert","544","2060644","128974848","120775776"
"LinkedList 10000 insert","545","2063014","128974848","120775776"
"LinkedList 10000 insert","546","2065779","128974848","120775776"
"LinkedList 10000 insert","547","2070125","128974848","120775776"
"LinkedList 10000 insert","548","2072495","128974848","120775776"
"LinkedList 10000 insert","549","2075261","128974848","120775776"
"LinkedList 10000 insert","550","2080792","128974848","120775776"
"LinkedList 10000 insert","551","2083557","128974848","120775776"
"LinkedList 10000 insert","552","2085928","128974848","120775776"
"LinkedList 10000 insert","553","2088693","128974848","120775776"
"LinkedList 10000 insert","554","2093039","128974848","120775776"
"LinkedList 10000 insert","555","2095409","128974848","120775776"
"LinkedList 10000 insert","556","2097779","128974848","120775776"
"LinkedList 10000 insert","557","2100150","128974848","120775776"
"LinkedList 10000 insert","558","2102915","128974848","120775776"
"LinkedList 10000 insert","559","2107261","128974848","120775776"
"LinkedList 10000 insert","560","2109631","128974848","120775776"
"LinkedList 10000 insert","561","2112397","128974848","120775776"
"LinkedList 10000 insert","562","2114767","128974848","120775776"
"LinkedList 10000 insert","563","2117137","128974848","120775776"
"LinkedList 10000 insert","564","2119508","128974848","120775776"
"LinkedList 10000 insert","565","2124644","128974848","120775776"
"LinkedList 10000 insert","566","2127409","128974848","120775776"
"LinkedList 10000 insert","567","2129779","128974848","120775776"
"LinkedList 10000 insert","568","2132545","128974848","120775776"
"LinkedList 10000 insert","569","2134915","128974848","120775776"
"LinkedList 10000 insert","570","2139656","128974848","120775776"
"LinkedList 10000 insert","571","2142421","128974848","120775776"
"LinkedList 10000 insert","572","2144792","128974848","120775776"
"LinkedList 10000 insert","573","2147557","128974848","120775776"
"LinkedList 10000 insert","574","2150323","128974848","120775776"
"LinkedList 10000 insert","575","2153088","128974848","120775776"
"LinkedList 10000 insert","576","2159804","128974848","120775776"
"LinkedList 10000 insert","577","2162174","128974848","120775776"
"LinkedList 10000 insert","578","2164940","128974848","120775776"
"LinkedList 10000 insert","579","2166915","128974848","120775776"
"LinkedList 10000 insert","580","2172051","128974848","120775776"
"LinkedList 10000 insert","581","2174816","128974848","120775776"
"LinkedList 10000 insert","582","2179162","128974848","120775776"
"LinkedList 10000 insert","583","2182718","128974848","120775776"
"LinkedList 10000 insert","584","2185088","128974848","120775776"
"LinkedList 10000 insert","585","2187854","128974848","120775776"
"LinkedList 10000 insert","586","2190224","128974848","120775776"
"LinkedList 10000 insert","587","2194175","128974848","120775776"
"LinkedList 10000 insert","588","2197335","128974848","120775776"
"LinkedList 10000 insert","589","2199705","128974848","120775776"
"LinkedList 10000 insert","590","2202076","128974848","120775776"
"LinkedList 10000 insert","591","2204841","128974848","120775776"
"LinkedList 10000 insert","592","2208397","128974848","120775776"
"LinkedList 10000 insert","593","2214323","128974848","120775776"
"LinkedList 10000 insert","594","2217088","128974848","120775776"
"LinkedList 10000 insert","595","2219458","128974848","120775776"
"LinkedList 10000 insert","596","2222224","128974848","120775776"
"LinkedList 10000 insert","597","2224989","128974848","120775776"
"LinkedList 10000 insert","598","2227755","128974848","120775776"
"LinkedList 10000 insert","599","2233681","128974848","120775776"
"LinkedList 10000 insert","600","2236446","128974848","120775776"
"LinkedList 10000 insert","601","2239212","128974848","120775776"
"LinkedList 10000 insert","602","2241977","128974848","120775776"
"LinkedList 10000 insert","603","2244347","128974848","120775776"
"LinkedList 10000 insert","604","2249088","128974848","120775776"
"LinkedList 10000 insert","605","2251854","128974848","120775776"
"LinkedList 10000 insert","606","2254619","128974848","120775776"
"LinkedList 10000 insert","607","2256989","128974848","120775776"
"LinkedList 10000 insert","608","2259360","128974848","120775776"
"LinkedList 10000 insert","609","2262125","128974848","120775776"
"LinkedList 10000 insert","610","2266471","128974848","120775776"
"LinkedList 10000 insert","611","2270817","128974848","120775776"
"LinkedList 10000 insert","612","2273582","128974848","120775776"
"LinkedList 10000 insert","613","2276347","128974848","120775776"
"LinkedList 10000 insert","614","2278718","128974848","120775776"
"LinkedList 10000 insert","615","2283459","128974848","120775776"
"LinkedList 10000 insert","616","2286224","128974848","120775776"
"LinkedList 10000 insert","617","2288989","128974848","120775776"
"LinkedList 10000 insert","618","2291360","128974848","120775776"
"LinkedList 10000 insert","619","2294125","128974848","120775776"
"LinkedList 10000 insert","620","2296891","128974848","120775776"
"LinkedList 10000 insert","621","2301631","128974848","120775776"
"LinkedList 10000 insert","622","2304397","128974848","120775776"
"LinkedList 10000 insert","623","2306767","128974848","120775776"
"LinkedList 10000 insert","624","2309138","128974848","120775776"
"LinkedList 10000 insert","625","2311903","128974848","120775776"
"LinkedList 10000 insert","626","2314273","128974848","120775776"
"LinkedList 10000 insert","627","2318619","128974848","120775776"
"LinkedList 10000 insert","628","2320989","128974848","120775776"
"LinkedList 10000 insert","629","2322965","128974848","120775776"
"LinkedList 10000 insert","630","2325335","128974848","120775776"
"LinkedList 10000 insert","631","2332446","128974848","120094184"
"LinkedList 10000 insert","632","2337187","128974848","120094184"
"LinkedList 10000 insert","633","2339557","128974848","120094184"
"LinkedList 10000 insert","634","2341928","128974848","120094184"
"LinkedList 10000 insert","635","2344298","128974848","120094184"
"LinkedList 10000 insert","636","2355755","128974848","120094184"
"LinkedList 10000 insert","637","2358125","128974848","120094184"
"LinkedList 10000 insert","638","2364446","128974848","120094184"
"LinkedList 10000 insert","639","2366817","128974848","120094184"
"LinkedList 10000 insert","640","2369187","128974848","120094184"
"LinkedList 10000 insert","641","2371162","128974848","120094184"
"LinkedList 10000 insert","642","2374718","128974848","120094184"
"LinkedList 10000 insert","643","2379459","128974848","120094184"
"LinkedList 10000 insert","644","2381829","128974848","120094184"
"LinkedList 10000 insert","645","2384199","128974848","120094184"
"LinkedList 10000 insert","646","2386570","128974848","120094184"
"LinkedList 10000 insert","647","2388940","128974848","120094184"
"LinkedList 10000 insert","648","2391310","128974848","120094184"
"LinkedList 10000 insert","649","2396051","128974848","120094184"
"LinkedList 10000 insert","650","2398422","128974848","120094184"
"LinkedList 10000 insert","651","2400792","128974848","120094184"
"LinkedList 10000 insert","652","2403162","128974848","120094184"
"LinkedList 10000 insert","653","2405533","128974848","120094184"
"LinkedList 10000 insert","654","2407903","128974848","120094184"
"LinkedList 10000 insert","655","2413829","128974848","120094184"
"LinkedList 10000 insert","656","2416199","128974848","120094184"
"LinkedList 10000 insert","657","2418570","128974848","120094184"
"LinkedList 10000 insert","658","2420940","128974848","120094184"
"LinkedList 10000 insert","659","2423310","128974848","120094184"
"LinkedList 10000 insert","660","2427656","128974848","120094184"
"LinkedList 10000 insert","661","2430027","128974848","120094184"
"LinkedList 10000 insert","662","2432397","128974848","120094184"
"LinkedList 10000 insert","663","2435162","128974848","120094184"
"LinkedList 10000 insert","664","2437533","128974848","120094184"
"LinkedList 10000 insert","665","2439508","128974848","120094184"
"LinkedList 10000 insert","666","2444644","128974848","120094184"
"LinkedList 10000 insert","667","2447014","128974848","120094184"
"LinkedList 10000 insert","668","2449385","128974848","120094184"
"LinkedList 10000 insert","669","2452150","128974848","120094184"
"LinkedList 10000 insert","670","2454520","128974848","120094184"
"LinkedList 10000 insert","671","2456496","128974848","120094184"
"LinkedList 10000 insert","672","2461236","128974848","120094184"
"LinkedList 10000 insert","673","2463607","128974848","120094184"
"LinkedList 10000 insert","674","2465977","128974848","120094184"
"LinkedList 10000 insert","675","2468348","128974848","120094184"
"LinkedList 10000 insert","676","2470323","128974848","120094184"
"LinkedList 10000 insert","677","2475064","128974848","120094184"
"LinkedList 10000 insert","678","2477039","128974848","120094184"
"LinkedList 10000 insert","679","2479409","128974848","120094184"
"LinkedList 10000 insert","680","2481385","128974848","120094184"
"LinkedList 10000 insert","681","2483755","128974848","120094184"
"LinkedList 10000 insert","682","2486125","128974848","120094184"
"LinkedList 10000 insert","683","2490471","128974848","120094184"
"LinkedList 10000 insert","684","2492841","128974848","120094184"
"LinkedList 10000 insert","685","2495212","128974848","120094184"
"LinkedList 10000 insert","686","2498767","128974848","120094184"
"LinkedList 10000 insert","687","2501138","128974848","120094184"
"LinkedList 10000 insert","688","2505878","128974848","120094184"
"LinkedList 10000 insert","689","2508644","128974848","120094184"
"LinkedList 10000 insert","690","2510619","128974848","120094184"
"LinkedList 10000 insert","691","2512990","128974848","120094184"
