Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
LinkedList 10000 insert,486,440300,8474939392,1645223936,
LinkedList 10000 insert,487,441200,8474939392,1645223936,
LinkedList 10000 insert,488,445000,8474939392,1645223936,
LinkedList 10000 insert,489,445900,8474939392,1645223936,
LinkedList 10000 insert,490,446800,8474939392,1645223936,
LinkedList 10000 insert,491,447600,8474939392,1645223936,
LinkedList 10000 insert,492,448500,8474939392,1645223936,
LinkedList 10000 insert,493,449400,8474939392,1645223936,
LinkedList 10000 insert,494,453100,8474939392,1645223936,
LinkedList 10000 insert,495,453900,8474939392,1645223936,
LinkedList 10000 insert,496,454900,8474939392,1645223936,
LinkedList 10000 insert,497,455800,8474939392,1645223936,
LinkedList 10000 insert,498,456600,8474939392,1645223936,
LinkedList 10000 insert,499,457500,8474939392,1645223936,
LinkedList 10000 insert,500,458300,8474939392,1645223936,
LinkedList 10000 insert,501,459100,8474939392,1645223936,
LinkedList 10000 insert,502,460000,8474939392,1645223936,
LinkedList 10000 insert,503,460800,8474939392,1645223936,
LinkedList 10000 insert,504,461700,8474939392,1645223936,
LinkedList 10000 insert,505,462500,8474939392,1645223936,
LinkedList 10000 insert,506,463300,8474939392,1645223936,
LinkedList 10000 insert,507,464200,8474939392,1645223936,
LinkedList 10000 insert,508,465000,8474939392,1645223936,
LinkedList 10000 insert,509,466400,8474939392,1645223936,
LinkedList 10000 insert,510,467300,8474939392,1645223936,
LinkedList 10000 insert,511,468100,8474939392,1645223936,
LinkedList 10000 insert,512,469000,8474939392,1645223936,
LinkedList 10000 insert,513,469800,8474939392,1645223936,
LinkedList 10000 insert,514,470600,8474939392,1645223936,
LinkedList 10000 insert,515,471500,8474939392,1645223936,
LinkedList 10000 insert,516,472300,8474939392,1645223936,
LinkedList 10000 insert,517,473200,8474939392,1645223936,
LinkedList 10000 insert,518,474000,8474939392,1645223936,
LinkedList 10000 insert,519,474800,8474939392,1645223936,
LinkedList 10000 insert,520,475700,8474939392,1645223936,
LinkedList 10000 insert,521,476500,8474939392,1645223936,
LinkedList 10000 insert,522,477500,8474939392,1645223936,
LinkedList 10000 insert,523,478400,8474939392,1645223936,
LinkedList 10000 insert,524,479200,8474939392,1645223936,
LinkedList 10000 insert,525,480000,8474939392,1645223936,
LinkedList 10000 insert,526,480900,8474939392,1645223936,
LinkedList 10000 insert,527,481700,8474939392,1645223936,
LinkedList 10000 insert,528,482600,8474939392,1645223936,
LinkedList 10000 insert,529,483400,8474939392,1645223936,
LinkedList 10000 insert,530,484200,8474939392,1645223936,
LinkedList 10000 insert,531,485100,8474939392,1645223936,
LinkedList 10000 insert,532,486200,8474939392,1645223936,
LinkedList 10000 insert,533,487000,8474939392,1645223936,
LinkedList 10000 insert,534,487900,8474939392,1645223936,
LinkedList 10000 insert,535,488900,8474939392,1645223936,
LinkedList 10000 insert,536,489700,8474939392,1645223936,
LinkedList 10000 insert,537,490500,8474939392,1645223936,
LinkedList 10000 insert,538,491400,8474939392,1645223936,
LinkedList 10000 insert,539,492200,8474939392,1645223936,
LinkedList 10000 insert,540,493100,8474939392,1645223936,
LinkedList 10000 insert,541,493900,8474939392,1645223936,
LinkedList 10000 insert,542,494700,8474939392,1645223936,
LinkedList 10000 insert,543,495600,8474939392,1645223936,
LinkedList 10000 insert,544,496400,8474939392,1645223936,
LinkedList 10000 insert,545,497300,8474939392,1645223936,
LinkedList 10000 insert,546,498100,8474939392,1645223936,
LinkedList 10000 insert,547,499100,8474939392,1645223936,
LinkedList 10000 insert,548,499900,8474939392,1645223936,
LinkedList 10000 insert,549,500800,8474939392,1645223936,
LinkedList 10000 insert,550,501600,8474939392,1645223936,
LinkedList 10000 insert,551,502400,8474939392,1645223936,
LinkedList 10000 insert,552,503300,8474939392,1645223936,
LinkedList 10000 insert,553,504100,8474939392,1645223936,
LinkedList 10000 insert,554,505000,8474939392,1645223936,
LinkedList 10000 insert,555,505800,8474939392,1645223936,
LinkedList 10000 insert,556,506600,8474939392,1645223936,
LinkedList 10000 insert,557,507500,8474939392,1645223936,
LinkedList 10000 insert,558,508300,8474939392,1645223936,
LinkedList 10000 insert,559,509200,8474939392,1645223936,
LinkedList 10000 insert,560,510100,8474939392,1645223936,
LinkedList 10000 insert,561,511000,8474939392,1645223936,
LinkedList 10000 insert,562,511800,8474939392,1645223936,
LinkedList 10000 insert,563,512700,8474939392,1645223936,
LinkedList 10000 insert,564,513500,8474939392,1645223936,
LinkedList 10000 insert,565,514300,8474939392,1645223936,
LinkedList 10000 insert,566,515200,8474939392,1645223936,
LinkedList 10000 insert,567,516000,8474939392,1645223936,
LinkedList 10000 insert,568,516900,8474939392,1645223936,
LinkedList 10000 insert,569,517700,8474939392,1645223936,
LinkedList 10000 insert,570,518500,8474939392,1645223936,
LinkedList 10000 insert,571,519400,8474939392,1645223936,
LinkedList 10000 insert,572,520200,8474939392,1645223936,
LinkedList 10000 insert,573,521200,8474939392,1645223936,
LinkedList 10000 insert,574,522000,8474939392,1645223936,
LinkedList 10000 insert,575,522900,8474939392,1645223936,
LinkedList 10000 insert,576,523700,8474939392,1645223936,
LinkedList 10000 insert,577,524600,8474939392,1645223936,
LinkedList 10000 insert,578,525400,8474939392,1645223936,
LinkedList 10000 insert,579,526200,8474939392,1645223936,
LinkedList 10000 insert,580,527100,8474939392,1645223936,
LinkedList 10000 insert,581,527900,8474939392,1645223936,
LinkedList 10000 insert,582,528700,8474939392,1645223936,
LinkedList 10000 insert,583,529600,8474939392,1645223936,
LinkedList 10000 insert,584,530400,8474939392,1645223936,
LinkedList 10000 insert,585,531200,8474939392,1645223936,
LinkedList 10000 insert,586,532200,8474939392,1645223936,
LinkedList 10000 insert,587,533100,8474939392,1645223936,
LinkedList 10000 insert,588,533900,8474939392,1645223936,
LinkedList 10000 insert,589,534800,8474939392,1645223936,
LinkedList 10000 insert,590,535600,8474939392,1645223936,
LinkedList 10000 insert,591,536400,8474939392,1645223936,
LinkedList 10000 insert,592,537300,8474939392,1645223936,
LinkedList 10000 insert,593,538100,8474939392,1645223936,
LinkedList 10000 insert,594,539000,8474939392,1645223936,
LinkedList 10000 insert,595,539800,8474939392,1645223936,
LinkedList 10000 insert,596,540600,8474939392,1645223936,
LinkedList 10000 insert,597,541500,8474939392,1645223936,
LinkedList 10000 insert,598,542300,8474939392,1645223936,
LinkedList 10000 insert,599,543300,8474939392,1645223936,
LinkedList 10000 insert,600,544100,8474939392,1645223936,
LinkedList 10000 insert,601,545000,8474939392,1645223936,
LinkedList 10000 insert,602,545800,8474939392,1645223936,
LinkedList 10000 insert,603,546600,8474939392,1645223936,
LinkedList 10000 insert,604,547500,8474939392,1645223936,
LinkedList 10000 insert,605,548300,8474939392,1645223936,
LinkedList 10000 insert,606,549200,8474939392,1645223936,
LinkedList 10000 insert,607,550000,8474939392,1645223936,
LinkedList 10000 insert,608,550800,8474939392,1645223936,
LinkedList 10000 insert,609,551700,8474939392,1645223936,
LinkedList 10000 insert,610,552500,8474939392,1645223936,
LinkedList 10000 insert,611,553400,8474939392,1645223936,
LinkedList 10000 insert,612,554400,8474939392,1645223936,
LinkedList 10000 insert,613,555200,8474939392,1645223936,
LinkedList 10000 insert,614,556000,8474939392,1645223936,
LinkedList 10000 insert,615,556900,8474939392,1645223936,
LinkedList 10000 insert,616,557700,8474939392,1645223936,
LinkedList 10000 insert,617,558500,8474939392,1645223936,
LinkedList 10000 insert,618,559400,8474939392,1645223936,
LinkedList 10000 insert,619,560200,8474939392,1645223936,
LinkedList 10000 insert,620,561100,8474939392,1645223936,
LinkedList 10000 insert,621,561900,8474939392,1645223936,
LinkedList 10000 insert,622,562700,8474939392,1645223936,
LinkedList 10000 insert,623,563600,8474939392,1645223936,
LinkedList 10000 insert,624,564400,8474939392,1645223936,
LinkedList 10000 insert,625,565400,8474939392,1645223936,
LinkedList 10000 insert,626,566300,8474939392,1645223936,
LinkedList 10000 insert,627,567100,8474939392,1645223936,
LinkedList 10000 insert,628,567900,8474939392,1645223936,
LinkedList 10000 insert,629,568800,8474939392,1645223936,
LinkedList 10000 insert,630,569600,8474939392,1645223936,
LinkedList 10000 insert,631,570400,8474939392,1645223936,
LinkedList 10000 insert,632,571300,8474939392,1645223936,
LinkedList 10000 insert,633,572100,8474939392,1645223936,
LinkedList 10000 insert,634,572900,8474939392,1645223936,
LinkedList 10000 insert,635,573800,8474939392,1645223936,
LinkedList 10000 insert,636,574600,8474939392,1645223936,
LinkedList 10000 insert,637,575500,8474939392,1645223936,
LinkedList 10000 insert,638,576500,8474939392,1645223936,
LinkedList 10000 insert,639,577300,8474939392,1645223936,
LinkedList 10000 insert,640,578200,8474939392,1645223936,
LinkedList 10000 insert,641,579000,8474939392,1645223936,
LinkedList 10000 insert,642,579800,8474939392,1645223936,
LinkedList 10000 insert,643,580700,8474939392,1645223936,
LinkedList 10000 insert,644,581500,8474939392,1645223936,
LinkedList 10000 insert,645,582400,8474939392,1645223936,
LinkedList 10000 insert,646,583200,8474939392,1645223936,
LinkedList 10000 insert,647,584000,8474939392,1645223936,
LinkedList 10000 insert,648,584900,8474939392,1645223936,
LinkedList 10000 insert,649,585700,8474939392,1645223936,
LinkedList 10000 insert,650,586600,8474939392,1645223936,
LinkedList 10000 insert,651,588200,8474939392,1645223936,
LinkedList 10000 insert,652,589100,8474939392,1645223936,
LinkedList 10000 insert,653,589900,8474939392,1645223936,
LinkedList 10000 insert,654,590700,8474939392,1645223936,
LinkedList 10000 insert,655,591600,8474939392,1645223936,
LinkedList 10000 insert,656,592400,8474939392,1645223936,
LinkedList 10000 insert,657,593300,8474939392,1645223936,
LinkedList 10000 insert,658,594100,8474939392,1645223936,
LinkedList 10000 insert,659,594900,8474939392,1645223936,
LinkedList 10000 insert,660,595800,8474939392,1645223936,
LinkedList 10000 insert,661,596600,8474939392,1645223936,
LinkedList 10000 insert,662,597500,8474939392,1645223936,
LinkedList 10000 insert,663,598400,8474939392,1645223936,
LinkedList 10000 insert,664,599300,8474939392,1645223936,
LinkedList 10000 insert,665,600100,8474939392,1645223936,
LinkedList 10000 insert,666,601000,8474939392,1645223936,
LinkedList 10000 insert,667,601800,8474939392,1645223936,
LinkedList 10000 insert,668,603000,8474939392,1645223936,
LinkedList 10000 insert,669,603800,8474939392,1645223936,
LinkedList 10000 insert,670,604700,8474939392,1645223936,
LinkedList 10000 insert,671,605500,8474939392,1645223936,
LinkedList 10000 insert,672,606300,8474939392,1645223936,
LinkedList 10000 insert,673,607200,8474939392,1645223936,
LinkedList 10000 insert,674,608000,8474939392,1645223936,
LinkedList 10000 insert,675,608800,8474939392,1645223936,
LinkedList 10000 insert,676,609800,8474939392,1645223936,
LinkedList 10000 insert,677,610700,8474939392,1645223936,
LinkedList 10000 insert,678,611500,8474939392,1645223936,
LinkedList 10000 insert,679,612400,8474939392,1645223936,
LinkedList 10000 insert,680,613200,8474939392,1645223936,
LinkedList 10000 insert,681,614000,8474939392,1645223936,
LinkedList 10000 insert,682,614900,8474939392,1645223936,
LinkedList 10000 insert,683,615700,8474939392,1645223936,
LinkedList 10000 insert,684,616600,8474939392,1645223936,
LinkedList 10000 insert,685,617400,8474939392,1645223936,
LinkedList 10000 insert,686,618300,8474939392,1645223936,
LinkedList 10000 insert,687,619100,8474939392,1645223936,
LinkedList 10000 insert,688,619900,8474939392,1645223936,
LinkedList 10000 insert,689,620900,8474939392,1645223936,
LinkedList 10000 insert,690,621800,8474939392,1645223936,
LinkedList 10000 insert,691,622600,8474939392,1645223936,
LinkedList 10000 insert,692,623500,8474939392,1645223936,
LinkedList 10000 insert,693,624300,8474939392,1645223936,
LinkedList 10000 insert,694,625100,8474939392,1645223936,
LinkedList 10000 insert,695,626000,8474939392,1645223936,
LinkedList 10000 insert,696,626800,8474939392,1645223936,
LinkedList 10000 insert,697,627700,8474939392,1645223936,
LinkedList 10000 insert,698,628500,8474939392,1645223936,
LinkedList 10000 insert,699,629400,8474939392,1645223936,
LinkedList 10000 insert,700,630200,8474939392,1645223936,
LinkedList 10000 insert,701,631000,8474939392,1645223936,
LinkedList 10000 insert,702,632000,8474939392,1645223936,
LinkedList 10000 insert,703,632800,8474939392,1645223936,
LinkedList 10000 insert,704,633700,8474939392,1645223936,
LinkedList 10000 insert,705,634500,8474939392,1645223936,
LinkedList 10000 insert,706,635400,8474939392,1645223936,
LinkedList 10000 insert,707,636200,8474939392,1645223936,
LinkedList 10000 insert,708,637100,8474939392,1645223936,
LinkedList 10000 insert,709,637900,8474939392,1645223936,
LinkedList 10000 insert,710,638700,8474939392,1645223936,
LinkedList 10000 insert,711,639600,8474939392,1645223936,
LinkedList 10000 insert,712,640400,8474939392,1645223936,
LinkedList 10000 insert,713,641200,8474939392,1645223936,
LinkedList 10000 insert,714,642100,8474939392,1645223936,
LinkedList 10000 insert,715,643100,8474939392,1645223936,
LinkedList 10000 insert,716,643900,8474939392,1645223936,
LinkedList 10000 insert,717,644800,8474939392,1645223936,
LinkedList 10000 insert,718,645600,8474939392,1645223936,
LinkedList 10000 insert,719,646500,8474939392,1645223936,
LinkedList 10000 insert,720,647300,8474939392,1645223936,
LinkedList 10000 insert,721,648100,8474939392,1645223936,
LinkedList 10000 insert,722,649000,8474939392,1645223936,
LinkedList 10000 insert,723,649800,8474939392,1645223936,
LinkedList 10000 insert,724,650700,8474939392,1645223936,
LinkedList 10000 insert,725,651500,8474939392,1645223936,
LinkedList 10000 insert,726,652300,8474939392,1645223936,
LinkedList 10000 insert,727,653200,8474939392,1645223936,
LinkedList 10000 insert,728,654200,8474939392,1645223936,
LinkedList 10000 insert,729,655000,8474939392,1645223936,
LinkedList 10000 insert,730,655900,8474939392,1645223936,
LinkedList 10000 insert,731,656700,8474939392,1645223936,
LinkedList 10000 insert,732,657600,8474939392,1645223936,
LinkedList 10000 insert,733,658400,8474939392,1645223936,
LinkedList 10000 insert,734,659200,8474939392,1645223936,
LinkedList 10000 insert,735,660100,8474939392,1645223936,
LinkedList 10000 insert,736,660900,8474939392,1645223936,
LinkedList 10000 insert,737,661700,8474939392,1645223936,
LinkedList 10000 insert,738,662600,8474939392,1645223936,
LinkedList 10000 insert,739,663400,8474939392,1645223936,
LinkedList 10000 insert,740,664300,8474939392,1645223936,
LinkedList 10000 insert,741,665300,8474939392,1645223936,
LinkedList 10000 insert,742,666100,8474939392,1645223936,
LinkedList 10000 insert,743,667000,8474939392,1645223936,
LinkedList 10000 insert,744,667800,8474939392,1645223936,
LinkedList 10000 insert,745,668600,8474939392,1645223936,
LinkedList 10000 insert,746,669500,8474939392,1645223936,
LinkedList 10000 insert,747,670300,8474939392,1645223936,
LinkedList 10000 insert,748,671200,8474939392,1645223936,
LinkedList 10000 insert,749,672000,8474939392,1645223936,
LinkedList 10000 insert,750,672800,8474939392,1645223936,
LinkedList 10000 insert,751,673700,8474939392,1645223936,
LinkedList 10000 insert,752,674500,8474939392,1645223936,
LinkedList 10000 insert,753,675400,8474939392,1645223936,
LinkedList 10000 insert,754,676400,8474939392,1645223936,
LinkedList 10000 insert,755,677200,8474939392,1645223936,
LinkedList 10000 insert,756,678000,8474939392,1645223936,
LinkedList 10000 insert,757,678900,8474939392,1645223936,
LinkedList 10000 insert,758,679700,8474939392,1645223936,
LinkedList 10000 insert,759,680500,8474939392,1645223936,
LinkedList 10000 insert,760,681400,8474939392,1645223936,
LinkedList 10000 insert,761,682200,8474939392,1645223936,
LinkedList 10000 insert,762,683100,8474939392,1645223936,
LinkedList 10000 insert,763,683900,8474939392,1645223936,
LinkedList 10000 insert,764,684700,8474939392,1645223936,
LinkedList 10000 insert,765,685600,8474939392,1645223936,
LinkedList 10000 insert,766,686600,8474939392,1645223936,
LinkedList 10000 insert,767,687400,8474939392,1645223936,
LinkedList 10000 insert,768,688300,8474939392,1645223936,
