Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
Immutable 10000 insert,531,579700,8474939392,1431285760
Immutable 10000 insert,532,580600,8474939392,1431285760
Immutable 10000 insert,533,581600,8474939392,1431285760
Immutable 10000 insert,534,582500,8474939392,1431285760
Immutable 10000 insert,535,583400,8474939392,1431285760
Immutable 10000 insert,536,584400,8474939392,1431285760
Immutable 10000 insert,537,585500,8474939392,1431285760
Immutable 10000 insert,538,586500,8474939392,1431285760
Immutable 10000 insert,539,587400,8474939392,1431285760
Immutable 10000 insert,540,588400,8474939392,1431285760
Immutable 10000 insert,541,589300,8474939392,1431285760
Immutable 10000 insert,542,590300,8474939392,1431285760
Immutable 10000 insert,543,591200,8474939392,1431285760
Immutable 10000 insert,544,592100,8474939392,1431285760
Immutable 10000 insert,545,593100,8474939392,1431285760
Immutable 10000 insert,546,594000,8474939392,1431285760
Immutable 10000 insert,547,595000,8474939392,1431285760
Immutable 10000 insert,548,595900,8474939392,1431285760
Immutable 10000 insert,549,597100,8474939392,1431285760
Immutable 10000 insert,550,598000,8474939392,1431285760
Immutable 10000 insert,551,598900,8474939392,1431285760
Immutable 10000 insert,552,599900,8474939392,1431285760
Immutable 10000 insert,553,600800,8474939392,1431285760
Immutable 10000 insert,554,601800,8474939392,1431285760
Immutable 10000 insert,555,602700,8474939392,1431285760
Immutable 10000 insert,556,603700,8474939392,1431285760
Immutable 10000 insert,557,604600,8474939392,1431285760
Immutable 10000 insert,558,605500,8474939392,1431285760
Immutable 10000 insert,559,607000,8474939392,1431285760
Immutable 10000 insert,560,608000,8474939392,1431285760
Immutable 10000 insert,561,609000,8474939392,1431285760
Immutable 10000 insert,562,609900,8474939392,1431285760
Immutable 10000 insert,563,610800,8474939392,1431285760
Immutable 10000 insert,564,611800,8474939392,1431285760
Immutable 10000 insert,565,612700,8474939392,1431285760
Immutable 10000 insert,566,613700,8474939392,1431285760
Immutable 10000 insert,567,614600,8474939392,1431285760
Immutable 10000 insert,568,615600,8474939392,1431285760
Immutable 10000 insert,569,616500,8474939392,1431285760
Immutable 10000 insert,570,617400,8474939392,1431285760
Immutable 10000 insert,571,618400,8474939392,1431285760
Immutable 10000 insert,572,619500,8474939392,1431285760
Immutable 10000 insert,573,620500,8474939392,1431285760
Immutable 10000 insert,574,621400,8474939392,1431285760
Immutable 10000 insert,575,622400,8474939392,1431285760
Immutable 10000 insert,576,623300,8474939392,1431285760
Immutable 10000 insert,577,624200,8474939392,1431285760
Immutable 10000 insert,578,625200,8474939392,1431285760
Immutable 10000 insert,579,626100,8474939392,1431285760
Immutable 10000 insert,580,627100,8474939392,1431285760
Immutable 10000 insert,581,628000,8474939392,1431285760
Immutable 10000 insert,582,629000,8474939392,1431285760
Immutable 10000 insert,583,629900,8474939392,1431285760
Immutable 10000 insert,584,630800,8474939392,1431285760
Immutable 10000 insert,585,632000,8474939392,1431285760
Immutable 10000 insert,586,633000,8474939392,1431285760
Immutable 10000 insert,587,633900,8474939392,1431285760
Immutable 10000 insert,588,634900,8474939392,1431285760
Immutable 10000 insert,589,635800,8474939392,1431285760
Immutable 10000 insert,590,636700,8474939392,1431285760
Immutable 10000 insert,591,637700,8474939392,1431285760
Immutable 10000 insert,592,638600,8474939392,1431285760
Immutable 10000 insert,593,639600,8474939392,1431285760
Immutable 10000 insert,594,640500,8474939392,1431285760
Immutable 10000 insert,595,641400,8474939392,1431285760
Immutable 10000 insert,596,642400,8474939392,1431285760
Immutable 10000 insert,597,643600,8474939392,1431285760
Immutable 10000 insert,598,644500,8474939392,1431285760
Immutable 10000 insert,599,645500,8474939392,1431285760
Immutable 10000 insert,600,646400,8474939392,1431285760
Immutable 10000 insert,601,647300,8474939392,1431285760
Immutable 10000 insert,602,648300,8474939392,1431285760
Immutable 10000 insert,603,649200,8474939392,1431285760
Immutable 10000 insert,604,650200,8474939392,1431285760
Immutable 10000 insert,605,651100,8474939392,1431285760
Immutable 10000 insert,606,652100,8474939392,1431285760
Immutable 10000 insert,607,653000,8474939392,1431285760
Immutable 10000 insert,608,654000,8474939392,1431285760
Immutable 10000 insert,609,654900,8474939392,1431285760
Immutable 10000 insert,610,656100,8474939392,1431285760
Immutable 10000 insert,611,657000,8474939392,1431285760
Immutable 10000 insert,612,657900,8474939392,1431285760
Immutable 10000 insert,613,658900,8474939392,1431285760
Immutable 10000 insert,614,659800,8474939392,1431285760
Immutable 10000 insert,615,660800,8474939392,1431285760
Immutable 10000 insert,616,661700,8474939392,1431285760
Immutable 10000 insert,617,662700,8474939392,1431285760
Immutable 10000 insert,618,663600,8474939392,1431285760
Immutable 10000 insert,619,664500,8474939392,1431285760
Immutable 10000 insert,620,665500,8474939392,1431285760
Immutable 10000 insert,621,666400,8474939392,1431285760
Immutable 10000 insert,622,667300,8474939392,1431285760
Immutable 10000 insert,623,668500,8474939392,1431285760
Immutable 10000 insert,624,669400,8474939392,1431285760
Immutable 10000 insert,625,670300,8474939392,1431285760
Immutable 10000 insert,626,671300,8474939392,1431285760
Immutable 10000 insert,627,672200,8474939392,1431285760
Immutable 10000 insert,628,673200,8474939392,1431285760
Immutable 10000 insert,629,674100,8474939392,1431285760
Immutable 10000 insert,630,675000,8474939392,1431285760
Immutable 10000 insert,631,676000,8474939392,1431285760
Immutable 10000 insert,632,676900,8474939392,1431285760
Immutable 10000 insert,633,677800,8474939392,1431285760
Immutable 10000 insert,634,678800,8474939392,1431285760
Immutable 10000 insert,635,679900,8474939392,1431285760
Immutable 10000 insert,636,680900,8474939392,1431285760
Immutable 10000 insert,637,681800,8474939392,1431285760
Immutable 10000 insert,638,682800,8474939392,1431285760
Immutable 10000 insert,639,683700,8474939392,1431285760
Immutable 10000 insert,640,684600,8474939392,1431285760
Immutable 10000 insert,641,685600,8474939392,1431285760
Immutable 10000 insert,642,686500,8474939392,1431285760
Immutable 10000 insert,643,687400,8474939392,1431285760
Immutable 10000 insert,644,688400,8474939392,1431285760
Immutable 10000 insert,645,689300,8474939392,1431285760
Immutable 10000 insert,646,690200,8474939392,1431285760
Immutable 10000 insert,647,691200,8474939392,1431285760
Immutable 10000 insert,648,692800,8474939392,1431285760
Immutable 10000 insert,649,693800,8474939392,1431285760
Immutable 10000 insert,650,694700,8474939392,1431285760
Immutable 10000 insert,651,695600,8474939392,1431285760
Immutable 10000 insert,652,696600,8474939392,1431285760
Immutable 10000 insert,653,697500,8474939392,1431285760
Immutable 10000 insert,654,698500,8474939392,1431285760
Immutable 10000 insert,655,699400,8474939392,1431285760
Immutable 10000 insert,656,700300,8474939392,1431285760
Immutable 10000 insert,657,701300,8474939392,1431285760
Immutable 10000 insert,658,702200,8474939392,1431285760
Immutable 10000 insert,659,703100,8474939392,1431285760
Immutable 10000 insert,660,704100,8474939392,1431285760
Immutable 10000 insert,661,705200,8474939392,1431285760
Immutable 10000 insert,662,706200,8474939392,1431285760
Immutable 10000 insert,663,707100,8474939392,1431285760
Immutable 10000 insert,664,708000,8474939392,1431285760
Immutable 10000 insert,665,709000,8474939392,1431285760
Immutable 10000 insert,666,709900,8474939392,1431285760
Immutable 10000 insert,667,710900,8474939392,1431285760
Immutable 10000 insert,668,711900,8474939392,1431285760
Immutable 10000 insert,669,712900,8474939392,1431285760
Immutable 10000 insert,670,713900,8474939392,1431285760
Immutable 10000 insert,671,714800,8474939392,1431285760
Immutable 10000 insert,672,715700,8474939392,1431285760
Immutable 10000 insert,673,716900,8474939392,1431285760
Immutable 10000 insert,674,718100,8474939392,1431285760
Immutable 10000 insert,675,719000,8474939392,1431285760
Immutable 10000 insert,676,720000,8474939392,1431285760
Immutable 10000 insert,677,721100,8474939392,1431285760
Immutable 10000 insert,678,722000,8474939392,1431285760
Immutable 10000 insert,679,723000,8474939392,1431285760
Immutable 10000 insert,680,723900,8474939392,1431285760
Immutable 10000 insert,681,724800,8474939392,1431285760
Immutable 10000 insert,682,725800,8474939392,1431285760
Immutable 10000 insert,683,726700,8474939392,1431285760
Immutable 10000 insert,684,727700,8474939392,1431285760
Immutable 10000 insert,685,728600,8474939392,1431285760
Immutable 10000 insert,686,729700,8474939392,1431285760
Immutable 10000 insert,687,730700,8474939392,1431285760
Immutable 10000 insert,688,731600,8474939392,1431285760
Immutable 10000 insert,689,732500,8474939392,1431285760
Immutable 10000 insert,690,733500,8474939392,1431285760
Immutable 10000 insert,691,734400,8474939392,1431285760
Immutable 10000 insert,692,735400,8474939392,1431285760
Immutable 10000 insert,693,736300,8474939392,1431285760
Immutable 10000 insert,694,738500,8474939392,1431302144
Immutable 10000 insert,695,739500,8474939392,1431302144
Immutable 10000 insert,696,740400,8474939392,1431302144
Immutable 10000 insert,697,741400,8474939392,1431302144
Immutable 10000 insert,698,742300,8474939392,1431298048
Immutable 10000 insert,699,743500,8474939392,1431285760
Immutable 10000 insert,700,744800,8474939392,1431269376
Immutable 10000 insert,701,745800,8474939392,1431269376
Immutable 10000 insert,702,746700,8474939392,1431269376
Immutable 10000 insert,703,747600,8474939392,1431269376
Immutable 10000 insert,704,748600,8474939392,1431269376
Immutable 10000 insert,705,749500,8474939392,1431269376
Immutable 10000 insert,706,750400,8474939392,1431269376
Immutable 10000 insert,707,751400,8474939392,1431269376
Immutable 10000 insert,708,752300,8474939392,1431269376
Immutable 10000 insert,709,753300,8474939392,1431269376
Immutable 10000 insert,710,754200,8474939392,1431269376
Immutable 10000 insert,711,755100,8474939392,1431269376
Immutable 10000 insert,712,756300,8474939392,1431269376
Immutable 10000 insert,713,757200,8474939392,1431269376
Immutable 10000 insert,714,758100,8474939392,1431269376
Immutable 10000 insert,715,759100,8474939392,1431269376
Immutable 10000 insert,716,760000,8474939392,1431269376
Immutable 10000 insert,717,761000,8474939392,1431269376
Immutable 10000 insert,718,761900,8474939392,1431269376
Immutable 10000 insert,719,762800,8474939392,1431269376
Immutable 10000 insert,720,763800,8474939392,1431269376
Immutable 10000 insert,721,764700,8474939392,1431269376
Immutable 10000 insert,722,765700,8474939392,1431269376
Immutable 10000 insert,723,766600,8474939392,1431269376
Immutable 10000 insert,724,767700,8474939392,1431269376
Immutable 10000 insert,725,768700,8474939392,1431269376
Immutable 10000 insert,726,769600,8474939392,1431269376
Immutable 10000 insert,727,770500,8474939392,1431269376
Immutable 10000 insert,728,771500,8474939392,1431269376
Immutable 10000 insert,729,772400,8474939392,1431269376
Immutable 10000 insert,730,773400,8474939392,1431269376
Immutable 10000 insert,731,774300,8474939392,1431269376
Immutable 10000 insert,732,775200,8474939392,1431269376
Immutable 10000 insert,733,776200,8474939392,1431269376
Immutable 10000 insert,734,777100,8474939392,1431269376
Immutable 10000 insert,735,778000,8474939392,1431269376
Immutable 10000 insert,736,779000,8474939392,1431269376
Immutable 10000 insert,737,780100,8474939392,1431269376
Immutable 10000 insert,738,781000,8474939392,1431269376
Immutable 10000 insert,739,782000,8474939392,1431269376
Immutable 10000 insert,740,782900,8474939392,1431269376
Immutable 10000 insert,741,783900,8474939392,1431269376
Immutable 10000 insert,742,784800,8474939392,1431269376
Immutable 10000 insert,743,785700,8474939392,1431269376
Immutable 10000 insert,744,786700,8474939392,1431269376
Immutable 10000 insert,745,787600,8474939392,1431269376
Immutable 10000 insert,746,788500,8474939392,1431269376
Immutable 10000 insert,747,789500,8474939392,1431269376
Immutable 10000 insert,748,790400,8474939392,1431269376
Immutable 10000 insert,749,791300,8474939392,1431269376
Immutable 10000 insert,750,792500,8474939392,1431269376
Immutable 10000 insert,751,793400,8474939392,1431269376
Immutable 10000 insert,752,794300,8474939392,1431269376
Immutable 10000 insert,753,795300,8474939392,1431269376
Immutable 10000 insert,754,796200,8474939392,1431269376
Immutable 10000 insert,755,797100,8474939392,1431269376
Immutable 10000 insert,756,798100,8474939392,1431269376
Immutable 10000 insert,757,799000,8474939392,1431269376
Immutable 10000 insert,758,800000,8474939392,1431269376
Immutable 10000 insert,759,800900,8474939392,1431269376
Immutable 10000 insert,760,801800,8474939392,1431269376
Immutable 10000 insert,761,802800,8474939392,1431269376
Immutable 10000 insert,762,803700,8474939392,1431269376
Immutable 10000 insert,763,804800,8474939392,1431269376
Immutable 10000 insert,764,805800,8474939392,1431269376
Immutable 10000 insert,765,806700,8474939392,1431269376
Immutable 10000 insert,766,807600,8474939392,1431269376
Immutable 10000 insert,767,808600,8474939392,1431269376
Immutable 10000 insert,768,809500,8474939392,1431269376
Immutable 10000 insert,769,810500,8474939392,1431269376
Immutable 10000 insert,770,811400,8474939392,1431269376
Immutable 10000 insert,771,812300,8474939392,1431269376
Immutable 10000 insert,772,813300,8474939392,1431269376
Immutable 10000 insert,773,814200,8474939392,1431269376
Immutable 10000 insert,774,815200,8474939392,1431269376
Immutable 10000 insert,775,816700,8474939392,1431269376
Immutable 10000 insert,776,817700,8474939392,1431269376
Immutable 10000 insert,777,818700,8474939392,1431269376
Immutable 10000 insert,778,819600,8474939392,1431269376
Immutable 10000 insert,779,820600,8474939392,1431269376
Immutable 10000 insert,780,821500,8474939392,1431269376
Immutable 10000 insert,781,822400,8474939392,1431269376
Immutable 10000 insert,782,823400,8474939392,1431269376
Immutable 10000 insert,783,824300,8474939392,1431269376
Immutable 10000 insert,784,825300,8474939392,1431269376
Immutable 10000 insert,785,826200,8474939392,1431269376
Immutable 10000 insert,786,827100,8474939392,1431269376
Immutable 10000 insert,787,828100,8474939392,1431269376
Immutable 10000 insert,788,829200,8474939392,1431269376
Immutable 10000 insert,789,830100,8474939392,1431269376
Immutable 10000 insert,790,831100,8474939392,1431269376
Immutable 10000 insert,791,832000,8474939392,1431269376
Immutable 10000 insert,792,832900,8474939392,1431269376
Immutable 10000 insert,793,833900,8474939392,1431269376
Immutable 10000 insert,794,834800,8474939392,1431269376
Immutable 10000 insert,795,835800,8474939392,1431269376
Immutable 10000 insert,796,836700,8474939392,1431269376
Immutable 10000 insert,797,837600,8474939392,1431269376
Immutable 10000 insert,798,838600,8474939392,1431269376
Immutable 10000 insert,799,839500,8474939392,1431269376
Immutable 10000 insert,800,840400,8474939392,1431269376
Immutable 10000 insert,801,841600,8474939392,1431269376
Immutable 10000 insert,802,842500,8474939392,1431269376
Immutable 10000 insert,803,843400,8474939392,1431269376
