Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
SList 10000 insert,4872,4979900,8474939392,1644675072,
SList 10000 insert,4873,4981500,8474939392,1644675072,
SList 10000 insert,4874,4982400,8474939392,1644675072,
SList 10000 insert,4875,4983300,8474939392,1644675072,
SList 10000 insert,4876,4984100,8474939392,1644675072,
SList 10000 insert,4877,4985000,8474939392,1644675072,
SList 10000 insert,4878,4985900,8474939392,1644675072,
SList 10000 insert,4879,4986800,8474939392,1644675072,
SList 10000 insert,4880,4987700,8474939392,1644675072,
SList 10000 insert,4881,4988600,8474939392,1644675072,
SList 10000 insert,4882,4989500,8474939392,1644675072,
SList 10000 insert,4883,4992200,8474939392,1644675072,
SList 10000 insert,4884,4993100,8474939392,1644675072,
SList 10000 insert,4885,4994000,8474939392,1644675072,
SList 10000 insert,4886,4995600,8474939392,1644675072,
SList 10000 insert,4887,4996400,8474939392,1644675072,
SList 10000 insert,4888,4997300,8474939392,1644675072,
SList 10000 insert,4889,4998200,8474939392,1644675072,
SList 10000 insert,4890,4999100,8474939392,1644675072,
SList 10000 insert,4891,5000000,8474939392,1644675072,
SList 10000 insert,4892,5000800,8474939392,1644675072,
SList 10000 insert,4893,5001700,8474939392,1644675072,
SList 10000 insert,4894,5002600,8474939392,1644675072,
SList 10000 insert,4895,5003500,8474939392,1644675072,
SList 10000 insert,4896,5004400,8474939392,1644675072,
SList 10000 insert,4897,5005300,8474939392,1644675072,
SList 10000 insert,4898,5006800,8474939392,1644675072,
SList 10000 insert,4899,5007700,8474939392,1644675072,
SList 10000 insert,4900,5008600,8474939392,1644675072,
SList 10000 insert,4901,5009500,8474939392,1644675072,
SList 10000 insert,4902,5010400,8474939392,1644675072,
SList 10000 insert,4903,5011200,8474939392,1644675072,
SList 10000 insert,4904,5012100,8474939392,1644675072,
SList 10000 insert,4905,5013000,8474939392,1644675072,
SList 10000 insert,4906,5013900,8474939392,1644675072,
SList 10000 insert,4907,5014800,8474939392,1644675072,
SList 10000 insert,4908,5015700,8474939392,1644675072,
SList 10000 insert,4909,5016600,8474939392,1644675072,
SList 10000 insert,4910,5017500,8474939392,1644605440,
SList 10000 insert,4911,5019500,8474939392,1644605440,
SList 10000 insert,4912,5020400,8474939392,1644605440,
SList 10000 insert,4913,5021300,8474939392,1644605440,
SList 10000 insert,4914,5022200,8474939392,1644605440,
SList 10000 insert,4915,5023100,8474939392,1644605440,
SList 10000 insert,4916,5024000,8474939392,1644605440,
SList 10000 insert,4917,5024900,8474939392,1644605440,
SList 10000 insert,4918,5025800,8474939392,1644605440,
SList 10000 insert,4919,5026600,8474939392,1644605440,
SList 10000 insert,4920,5027500,8474939392,1644605440,
SList 10000 insert,4921,5028400,8474939392,1644605440,
SList 10000 insert,4922,5029300,8474939392,1644605440,
SList 10000 insert,4923,5030900,8474939392,1644605440,
SList 10000 insert,4924,5031800,8474939392,1644605440,
SList 10000 insert,4925,5032600,8474939392,1644605440,
SList 10000 insert,4926,5033500,8474939392,1644605440,
SList 10000 insert,4927,5034400,8474939392,1644605440,
SList 10000 insert,4928,5035300,8474939392,1644605440,
SList 10000 insert,4929,5036200,8474939392,1644605440,
SList 10000 insert,4930,5037100,8474939392,1644605440,
SList 10000 insert,4931,5037900,8474939392,1644605440,
SList 10000 insert,4932,5038800,8474939392,1644605440,
SList 10000 insert,4933,5039700,8474939392,1644605440,
SList 10000 insert,4934,5040600,8474939392,1644605440,
SList 10000 insert,4935,5041500,8474939392,1644605440,
SList 10000 insert,4936,5043300,8474939392,1644605440,
SList 10000 insert,4937,5044200,8474939392,1644605440,
SList 10000 insert,4938,5045100,8474939392,1644605440,
SList 10000 insert,4939,5046000,8474939392,1644605440,
SList 10000 insert,4940,5046900,8474939392,1644605440,
SList 10000 insert,4941,5047700,8474939392,1644605440,
SList 10000 insert,4942,5048600,8474939392,1644605440,
SList 10000 insert,4943,5049500,8474939392,1644605440,
SList 10000 insert,4944,5050400,8474939392,1644605440,
SList 10000 insert,4945,5051300,8474939392,1644605440,
SList 10000 insert,4946,5052200,8474939392,1644605440,
SList 10000 insert,4947,5053000,8474939392,1644605440,
SList 10000 insert,4948,5053900,8474939392,1644605440,
SList 10000 insert,4949,5055500,8474939392,1644605440,
SList 10000 insert,4950,5056300,8474939392,1644605440,
SList 10000 insert,4951,5057200,8474939392,1644605440,
SList 10000 insert,4952,5058100,8474939392,1644605440,
SList 10000 insert,4953,5059000,8474939392,1644605440,
SList 10000 insert,4954,5059900,8474939392,1644605440,
SList 10000 insert,4955,5060800,8474939392,1644605440,
SList 10000 insert,4956,5061700,8474939392,1644605440,
SList 10000 insert,4957,5062500,8474939392,1644605440,
SList 10000 insert,4958,5063400,8474939392,1644605440,
SList 10000 insert,4959,5064300,8474939392,1644605440,
SList 10000 insert,4960,5065200,8474939392,1644605440,
SList 10000 insert,4961,5066800,8474939392,1644605440,
SList 10000 insert,4962,5067700,8474939392,1644605440,
SList 10000 insert,4963,5068500,8474939392,1644605440,
SList 10000 insert,4964,5069500,8474939392,1644605440,
SList 10000 insert,4965,5070300,8474939392,1644605440,
SList 10000 insert,4966,5071200,8474939392,1644605440,
SList 10000 insert,4967,5072100,8474939392,1644605440,
SList 10000 insert,4968,5073000,8474939392,1644605440,
SList 10000 insert,4969,5073900,8474939392,1644605440,
SList 10000 insert,4970,5074800,8474939392,1644605440,
SList 10000 insert,4971,5075600,8474939392,1644605440,
SList 10000 insert,4972,5076500,8474939392,1644605440,
SList 10000 insert,4973,5077400,8474939392,1644535808,
SList 10000 insert,4974,5079500,8474939392,1644535808,
SList 10000 insert,4975,5080400,8474939392,1644535808,
SList 10000 insert,4976,5081200,8474939392,1644535808,
SList 10000 insert,4977,5082100,8474939392,1644535808,
SList 10000 insert,4978,5083000,8474939392,1644535808,
SList 10000 insert,4979,5083900,8474939392,1644535808,
SList 10000 insert,4980,5084800,8474939392,1644535808,
SList 10000 insert,4981,5085700,8474939392,1644535808,
SList 10000 insert,4982,5086500,8474939392,1644535808,
SList 10000 insert,4983,5087400,8474939392,1644535808,
SList 10000 insert,4984,5088300,8474939392,1644535808,
SList 10000 insert,4985,5089200,8474939392,1644535808,
SList 10000 insert,4986,5090900,8474939392,1644535808,
SList 10000 insert,4987,5091800,8474939392,1644535808,
SList 10000 insert,4988,5092700,8474939392,1644535808,
SList 10000 insert,4989,5093600,8474939392,1644535808,
SList 10000 insert,4990,5094400,8474939392,1644535808,
SList 10000 insert,4991,5095300,8474939392,1644535808,
SList 10000 insert,4992,5096200,8474939392,1644535808,
SList 10000 insert,4993,5097100,8474939392,1644535808,
SList 10000 insert,4994,5097900,8474939392,1644535808,
SList 10000 insert,4995,5098800,8474939392,1644535808,
SList 10000 insert,4996,5099700,8474939392,1644535808,
SList 10000 insert,4997,5100600,8474939392,1644535808,
SList 10000 insert,4998,5101500,8474939392,1644535808,
SList 10000 insert,4999,5103000,8474939392,1644535808,
SList 10000 insert,5000,5103900,8474939392,1644535808,
SList 10000 insert,5001,5104800,8474939392,1644535808,
SList 10000 insert,5002,5105600,8474939392,1644535808,
SList 10000 insert,5003,5106500,8474939392,1644535808,
SList 10000 insert,5004,5107400,8474939392,1644535808,
SList 10000 insert,5005,5108300,8474939392,1644535808,
SList 10000 insert,5006,5109200,8474939392,1644535808,
SList 10000 insert,5007,5110000,8474939392,1644535808,
SList 10000 insert,5008,5111000,8474939392,1644535808,
SList 10000 insert,5009,5111800,8474939392,1644535808,
SList 10000 insert,5010,5112700,8474939392,1644535808,
SList 10000 insert,5011,5114700,8474939392,1644466176,
SList 10000 insert,5012,5115600,8474939392,1644466176,
SList 10000 insert,5013,5116500,8474939392,1644466176,
SList 10000 insert,5014,5117400,8474939392,1644466176,
SList 10000 insert,5015,5118300,8474939392,1644466176,
SList 10000 insert,5016,5119100,8474939392,1644466176,
SList 10000 insert,5017,5120000,8474939392,1644466176,
SList 10000 insert,5018,5120900,8474939392,1644466176,
SList 10000 insert,5019,5121800,8474939392,1644466176,
SList 10000 insert,5020,5122700,8474939392,1644466176,
SList 10000 insert,5021,5123500,8474939392,1644466176,
SList 10000 insert,5022,5124400,8474939392,1644466176,
SList 10000 insert,5023,5125300,8474939392,1644396544,
SList 10000 insert,5024,5127300,8474939392,1644396544,
SList 10000 insert,5025,5128200,8474939392,1644396544,
SList 10000 insert,5026,5131100,8474939392,1644396544,
SList 10000 insert,5027,5132000,8474939392,1644396544,
SList 10000 insert,5028,5132900,8474939392,1644396544,
SList 10000 insert,5029,5133800,8474939392,1644396544,
SList 10000 insert,5030,5134700,8474939392,1644396544,
SList 10000 insert,5031,5135600,8474939392,1644396544,
SList 10000 insert,5032,5136500,8474939392,1644396544,
SList 10000 insert,5033,5137400,8474939392,1644396544,
SList 10000 insert,5034,5138200,8474939392,1644396544,
SList 10000 insert,5035,5139100,8474939392,1644396544,
SList 10000 insert,5036,5140700,8474939392,1644396544,
SList 10000 insert,5037,5141600,8474939392,1644396544,
SList 10000 insert,5038,5142500,8474939392,1644396544,
SList 10000 insert,5039,5143400,8474939392,1644396544,
SList 10000 insert,5040,5144300,8474939392,1644396544,
SList 10000 insert,5041,5145200,8474939392,1644396544,
SList 10000 insert,5042,5146000,8474939392,1644396544,
SList 10000 insert,5043,5146900,8474939392,1644396544,
SList 10000 insert,5044,5147800,8474939392,1644396544,
SList 10000 insert,5045,5148700,8474939392,1644396544,
SList 10000 insert,5046,5149600,8474939392,1644396544,
SList 10000 insert,5047,5150500,8474939392,1644396544,
SList 10000 insert,5048,5152100,8474939392,1644396544,
SList 10000 insert,5049,5153000,8474939392,1644396544,
SList 10000 insert,5050,5153900,8474939392,1644396544,
SList 10000 insert,5051,5154800,8474939392,1644396544,
SList 10000 insert,5052,5155600,8474939392,1644396544,
SList 10000 insert,5053,5156500,8474939392,1644396544,
SList 10000 insert,5054,5157400,8474939392,1644396544,
SList 10000 insert,5055,5158300,8474939392,1644396544,
SList 10000 insert,5056,5159200,8474939392,1644396544,
SList 10000 insert,5057,5160100,8474939392,1644396544,
SList 10000 insert,5058,5160900,8474939392,1644396544,
SList 10000 insert,5059,5161800,8474939392,1644396544,
SList 10000 insert,5060,5162700,8474939392,1644396544,
SList 10000 insert,5061,5164300,8474939392,1644396544,
SList 10000 insert,5062,5165200,8474939392,1644396544,
SList 10000 insert,5063,5166100,8474939392,1644396544,
SList 10000 insert,5064,5167000,8474939392,1644396544,
SList 10000 insert,5065,5167800,8474939392,1644396544,
SList 10000 insert,5066,5168700,8474939392,1644396544,
SList 10000 insert,5067,5169600,8474939392,1644396544,
SList 10000 insert,5068,5170500,8474939392,1644396544,
SList 10000 insert,5069,5171400,8474939392,1644396544,
SList 10000 insert,5070,5172200,8474939392,1644396544,
SList 10000 insert,5071,5173100,8474939392,1644396544,
SList 10000 insert,5072,5174000,8474939392,1644396544,
SList 10000 insert,5073,5175500,8474939392,1644396544,
SList 10000 insert,5074,5176400,8474939392,1644396544,
SList 10000 insert,5075,5177300,8474939392,1644396544,
SList 10000 insert,5076,5178200,8474939392,1644396544,
SList 10000 insert,5077,5179100,8474939392,1644396544,
SList 10000 insert,5078,5179900,8474939392,1644396544,
SList 10000 insert,5079,5180800,8474939392,1644396544,
SList 10000 insert,5080,5181700,8474939392,1644396544,
SList 10000 insert,5081,5182600,8474939392,1644396544,
SList 10000 insert,5082,5183500,8474939392,1644396544,
SList 10000 insert,5083,5184400,8474939392,1644396544,
SList 10000 insert,5084,5185300,8474939392,1644396544,
SList 10000 insert,5085,5186200,8474939392,1644396544,
SList 10000 insert,5086,5187800,8474939392,1644396544,
SList 10000 insert,5087,5188600,8474939392,1644396544,
SList 10000 insert,5088,5189500,8474939392,1644396544,
SList 10000 insert,5089,5190400,8474939392,1644396544,
SList 10000 insert,5090,5191300,8474939392,1644396544,
SList 10000 insert,5091,5192200,8474939392,1644396544,
SList 10000 insert,5092,5193100,8474939392,1644396544,
SList 10000 insert,5093,5193900,8474939392,1644396544,
SList 10000 insert,5094,5194800,8474939392,1644396544,
SList 10000 insert,5095,5195700,8474939392,1644396544,
SList 10000 insert,5096,5196600,8474939392,1644396544,
SList 10000 insert,5097,5197500,8474939392,1644396544,
SList 10000 insert,5098,5199100,8474939392,1644396544,
SList 10000 insert,5099,5200000,8474939392,1644396544,
SList 10000 insert,5100,5200900,8474939392,1644396544,
SList 10000 insert,5101,5201700,8474939392,1644396544,
SList 10000 insert,5102,5202600,8474939392,1644396544,
SList 10000 insert,5103,5203500,8474939392,1644396544,
SList 10000 insert,5104,5204400,8474939392,1644396544,
SList 10000 insert,5105,5205300,8474939392,1644396544,
SList 10000 insert,5106,5206200,8474939392,1644396544,
SList 10000 insert,5107,5207100,8474939392,1644396544,
SList 10000 insert,5108,5208000,8474939392,1644396544,
SList 10000 insert,5109,5208800,8474939392,1644396544,
SList 10000 insert,5110,5209700,8474939392,1644396544,
SList 10000 insert,5111,5212600,8474939392,1644326912,
SList 10000 insert,5112,5213600,8474939392,1644326912,
SList 10000 insert,5113,5214500,8474939392,1644326912,
SList 10000 insert,5114,5215400,8474939392,1644326912,
SList 10000 insert,5115,5216300,8474939392,1644326912,
SList 10000 insert,5116,5217200,8474939392,1644326912,
SList 10000 insert,5117,5218100,8474939392,1644326912,
SList 10000 insert,5118,5218900,8474939392,1644326912,
SList 10000 insert,5119,5219800,8474939392,1644326912,
SList 10000 insert,5120,5220700,8474939392,1644326912,
SList 10000 insert,5121,5221600,8474939392,1644326912,
SList 10000 insert,5122,5222500,8474939392,1644326912,
SList 10000 insert,5123,5223400,8474939392,1644326912,
SList 10000 insert,5124,5225000,8474939392,1644326912,
SList 10000 insert,5125,5225900,8474939392,1644326912,
SList 10000 insert,5126,5226800,8474939392,1644326912,
SList 10000 insert,5127,5227700,8474939392,1644326912,
SList 10000 insert,5128,5228600,8474939392,1644326912,
SList 10000 insert,5129,5229500,8474939392,1644326912,
SList 10000 insert,5130,5230400,8474939392,1644326912,
SList 10000 insert,5131,5231300,8474939392,1644326912,
SList 10000 insert,5132,5232200,8474939392,1644326912,
SList 10000 insert,5133,5233100,8474939392,1644326912,
SList 10000 insert,5134,5234000,8474939392,1644326912,
SList 10000 insert,5135,5234900,8474939392,1644326912,
SList 10000 insert,5136,5236500,8474939392,1644326912,
SList 10000 insert,5137,5237400,8474939392,1644326912,
SList 10000 insert,5138,5238300,8474939392,1644326912,
SList 10000 insert,5139,5239100,8474939392,1644326912,
SList 10000 insert,5140,5240000,8474939392,1644326912,
SList 10000 insert,5141,5240900,8474939392,1644326912,
SList 10000 insert,5142,5241800,8474939392,1644326912,
SList 10000 insert,5143,5242700,8474939392,1644326912,
SList 10000 insert,5144,5243600,8474939392,1644326912,
SList 10000 insert,5145,5244500,8474939392,1644326912,
SList 10000 insert,5146,5245400,8474939392,1644326912,
SList 10000 insert,5147,5246300,8474939392,1644326912,
SList 10000 insert,5148,5247200,8474939392,1644326912,
SList 10000 insert,5149,5248700,8474939392,1644326912,
SList 10000 insert,5150,5249600,8474939392,1644326912,
SList 10000 insert,5151,5250500,8474939392,1644326912,
SList 10000 insert,5152,5251400,8474939392,1644326912,
SList 10000 insert,5153,5252300,8474939392,1644326912,
SList 10000 insert,5154,5253200,8474939392,1644326912,
SList 10000 insert,5155,5254100,8474939392,1644326912,
SList 10000 insert,5156,5255000,8474939392,1644326912,
SList 10000 insert,5157,5255900,8474939392,1644326912,
SList 10000 insert,5158,5256800,8474939392,1644326912,
SList 10000 insert,5159,5257700,8474939392,1644326912,
SList 10000 insert,5160,5258600,8474939392,1644326912,
SList 10000 insert,5161,5260200,8474939392,1644326912,
SList 10000 insert,5162,5261100,8474939392,1644326912,
SList 10000 insert,5163,5262000,8474939392,1644326912,
SList 10000 insert,5164,5262900,8474939392,1644326912,
SList 10000 insert,5165,5263800,8474939392,1644326912,
SList 10000 insert,5166,5264600,8474939392,1644326912,
SList 10000 insert,5167,5265500,8474939392,1644326912,
SList 10000 insert,5168,5266400,8474939392,1644326912,
SList 10000 insert,5169,5269600,8474939392,1644257280,
SList 10000 insert,5170,5270500,8474939392,1644257280,
SList 10000 insert,5171,5271400,8474939392,1644257280,
SList 10000 insert,5172,5272300,8474939392,1644257280,
SList 10000 insert,5173,5273100,8474939392,1644257280,
